1.000000000000000021e-03	6.182286966034818976e-01	6.051190016803258409e-01	5.954811359879876864e-01
1.000000000000000021e-03	5.296674587079199803e-01	5.982493269985340589e-01	5.884904216673146893e-01
1.000000000000000021e-03	5.104472498913411593e-01	5.754293580492095828e-01	5.667710409260886539e-01
1.000000000000000021e-03	4.956604214380395113e-01	5.588204573318388269e-01	5.487138517538984184e-01
1.000000000000000021e-03	4.767566480171865351e-01	5.275759281544193380e-01	5.188752009775429164e-01
1.000000000000000021e-03	4.423044526387658881e-01	4.523914013181931093e-01	4.444555328805829819e-01
1.000000000000000021e-03	4.065906753084457814e-01	5.065118279273805868e-01	4.920250510202401339e-01
1.000000000000000021e-03	4.583968794385012147e-01	3.556110482393833871e-01	3.429109824621044966e-01
1.000000000000000021e-03	3.957168030600843323e-01	5.061872678002075077e-01	4.920818116276173271e-01
1.000000000000000021e-03	3.824690003156777096e-01	3.740020510302652923e-01	3.702362412901091804e-01
1.000000000000000021e-03	3.228467478339039354e-01	3.706588961860034503e-01	3.568116426612940595e-01
1.000000000000000021e-03	3.035718271962939974e-01	2.914103755818563402e-01	2.863365697835081325e-01
1.000000000000000021e-03	2.488658433693325123e-01	2.746706309755355679e-01	2.622344145329744691e-01
1.000000000000000021e-03	2.250352960355114507e-01	2.323414028860307790e-01	2.217281167715340617e-01
1.000000000000000021e-03	2.072279698184179286e-01	2.111244274069284943e-01	2.038507363196201128e-01
1.000000000000000021e-03	2.024012803409356576e-01	2.375521354247931427e-01	2.280428835120339726e-01
1.000000000000000021e-03	2.107463520823633363e-01	2.479884454384035930e-01	2.387076425980925176e-01
1.000000000000000021e-03	2.062480373731522543e-01	2.204711872328334321e-01	2.217249100984470256e-01
1.000000000000000021e-03	2.050543384745756592e-01	1.866825070457815428e-01	1.871872236941774514e-01
1.000000000000000021e-03	1.939902334548437579e-01	2.644085423547221092e-01	2.535092922897922429e-01
1.000000000000000021e-03	2.137764826642202520e-01	1.884805266408043634e-01	1.829582187902906443e-01
1.000000000000000021e-03	1.866173089948295061e-01	2.349267834897764973e-01	2.377111214513507598e-01
1.000000000000000021e-03	1.985419015704448231e-01	2.103580310343790005e-01	2.023263699098104829e-01
1.000000000000000021e-03	1.753355874418669746e-01	1.903871394790901395e-01	1.831827411565195851e-01
1.000000000000000021e-03	1.712691919057971468e-01	1.810834192747349247e-01	1.821326246834952811e-01
1.000000000000000021e-03	1.669383221677430418e-01	1.596474478585946655e-01	1.602030658004342523e-01
1.000000000000000021e-03	1.559496139488950051e-01	1.573205735497417712e-01	1.532113507922389373e-01
1.000000000000000021e-03	1.486252177646801009e-01	1.665859338338233631e-01	1.611346582965767771e-01
1.000000000000000021e-03	1.464247589393707083e-01	1.582288296559681839e-01	1.537884657836841862e-01
1.000000000000000021e-03	1.466782648444034387e-01	1.433958173524804425e-01	1.394820968510820103e-01
1.000000000000000021e-03	1.343668526624885728e-01	1.385105126576344214e-01	1.365624572446376417e-01
1.000000000000000021e-03	1.317822582656128227e-01	1.383692640108540872e-01	1.369290749648425787e-01
1.000000000000000021e-03	1.276383663920690192e-01	1.333812638482106405e-01	1.322582121793021703e-01
1.000000000000000021e-03	1.254394549478383414e-01	1.360637113433934009e-01	1.355246158867090822e-01
1.000000000000000021e-03	1.308787738540977130e-01	1.320676171022036882e-01	1.282755819179922097e-01
1.000000000000000021e-03	1.237178748889481567e-01	1.430294861778816373e-01	1.362523552019321016e-01
1.000000000000000021e-03	1.330435146440917815e-01	2.538811362881251976e-01	2.432353473520809661e-01
1.000000000000000021e-03	1.843083673697174241e-01	2.299429716825086567e-01	2.332361242309529403e-01
1.000000000000000021e-03	2.197276327655544037e-01	1.920806403776839644e-01	1.823681546925368380e-01
1.000000000000000021e-03	1.733123634331461549e-01	2.111149923175240917e-01	2.004384468185267387e-01
1.000000000000000021e-03	1.615818169286123984e-01	1.724167524169970545e-01	1.742699374761028375e-01
1.000000000000000021e-03	1.588040937902944483e-01	1.382262846696417635e-01	1.355562095708559289e-01
1.000000000000000021e-03	1.520667589181799173e-01	1.804084962419488236e-01	1.703434386602420414e-01
1.000000000000000021e-03	1.482664566557106434e-01	1.580223360767323559e-01	1.501512871333665899e-01
1.000000000000000021e-03	1.352882743451184477e-01	1.793820028746319628e-01	1.812615655172169771e-01
1.000000000000000021e-03	1.489545688912295440e-01	1.301718331474588652e-01	1.246278211870534836e-01
1.000000000000000021e-03	1.272223759498727624e-01	1.508215271033129246e-01	1.428955963978593424e-01
1.000000000000000021e-03	1.370806665111329592e-01	1.382053233426717986e-01	1.314098451425821934e-01
1.000000000000000021e-03	1.205597562197465722e-01	1.437434636599688176e-01	1.437932980991413756e-01
1.000000000000000021e-03	1.288012406601077575e-01	1.262132472486943713e-01	1.249354966777037612e-01
1.000000000000000021e-03	1.209210244405764939e-01	1.446673696287162358e-01	1.371259077318479902e-01
1.000000000000000021e-03	1.236157785721733876e-01	1.465664598468514601e-01	1.391211434131862656e-01
1.000000000000000021e-03	1.230044001040361823e-01	1.583169207370722364e-01	1.595300989984148599e-01
1.000000000000000021e-03	1.377251906362910727e-01	1.173945458154709992e-01	1.157959279197275648e-01
1.000000000000000021e-03	1.118215354544777745e-01	1.295011652023320692e-01	1.227154498403690008e-01
1.000000000000000021e-03	1.135272822886967958e-01	1.326144519382171649e-01	1.260314804834094526e-01
1.000000000000000021e-03	1.148019888386229842e-01	1.176866413050434296e-01	1.130403770954857279e-01
1.000000000000000021e-03	1.092612755102283506e-01	1.304771176707851810e-01	1.300618643767438576e-01
1.000000000000000021e-03	1.126960662339663855e-01	1.100660232608980521e-01	1.086790215070440324e-01
1.000000000000000021e-03	1.022564969937544005e-01	1.128939570437565570e-01	1.110914215055802956e-01
1.000000000000000021e-03	9.804348014529619404e-02	1.112505467778624607e-01	1.080296044166312586e-01
