1.000000000000000021e-03	1.489180802684339389e+00	1.235076085402867285e+00	1.238329674586247542e+00
1.000000000000000021e-03	1.224306624793777276e+00	8.956662855707773208e-01	8.944850180329083633e-01
1.000000000000000021e-03	8.147932649428343277e-01	8.501347002946555431e-01	8.491711930021688115e-01
1.000000000000000021e-03	7.610805582547423009e-01	7.494319637525249655e-01	7.528951667781953461e-01
1.000000000000000021e-03	7.031284715656438422e-01	6.511367421546893075e-01	6.633909976393871366e-01
1.000000000000000021e-03	6.577536948907941605e-01	6.396111911309072529e-01	6.517421077469250923e-01
1.000000000000000021e-03	6.090730414415664873e-01	5.750491021550274695e-01	5.825191504424284128e-01
1.000000000000000021e-03	5.730931316351858262e-01	5.681747882131105154e-01	5.776499390097603603e-01
1.000000000000000021e-03	6.155411121167072563e-01	5.067511057751741266e-01	5.152542351914964902e-01
1.000000000000000021e-03	6.840209749116308302e-01	7.378189244147549397e-01	7.448821004290359094e-01
1.000000000000000021e-03	6.475045867532466248e-01	5.242376250266048698e-01	5.335054704323133334e-01
1.000000000000000021e-03	5.630819047287026757e-01	5.397958483666172036e-01	5.406627421462031347e-01
1.000000000000000021e-03	5.273619523737546055e-01	5.591530830194164636e-01	5.672627752474778129e-01
1.000000000000000021e-03	5.004176472928784092e-01	4.047220988842683553e-01	4.106466064939506277e-01
1.000000000000000021e-03	4.106238299114242651e-01	4.286002319315345144e-01	4.272931991486357828e-01
1.000000000000000021e-03	3.829793930156449311e-01	4.370848271047671485e-01	4.319834294512190920e-01
1.000000000000000021e-03	4.513831432889359729e-01	8.734032775913258551e-01	8.542446233747311712e-01
1.000000000000000021e-03	5.540163407062461687e-01	4.078877055082800185e-01	4.130910754019073150e-01
1.000000000000000021e-03	4.176535118012352776e-01	4.503504512432779383e-01	4.525690197478308141e-01
1.000000000000000021e-03	4.137508510332851830e-01	3.318704867140323533e-01	3.320618998623272033e-01
1.000000000000000021e-03	3.468905354185016776e-01	3.363596183247387073e-01	3.340200844806877067e-01
1.000000000000000021e-03	3.142144330992786561e-01	2.380860851531600986e-01	2.380488614004792058e-01
1.000000000000000021e-03	3.019414837614136649e-01	2.758358004493465243e-01	2.788713924872312511e-01
1.000000000000000021e-03	3.096553088143679799e-01	3.492629072075617014e-01	3.490371813248664412e-01
1.000000000000000021e-03	3.057062519124693623e-01	1.936502755150504851e-01	1.971804033863301941e-01
1.000000000000000021e-03	2.389047601569880275e-01	1.720464085681311373e-01	1.758254374124972874e-01
1.000000000000000021e-03	1.830173952912746149e-01	1.419305505901323761e-01	1.447193790683192760e-01
1.000000000000000021e-03	1.546629502647563215e-01	1.430489006232301685e-01	1.472494471116489456e-01
